company_name,report_year,report_value,role_type,pct_of_role_type,source
Netflix,2016,asian,leadership,5.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2016-Netflix-EEO-1-Consolidated.png
Netflix,2016,black,leadership,3.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2016-Netflix-EEO-1-Consolidated.png
Netflix,2016,hispanic,leadership,9.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2016-Netflix-EEO-1-Consolidated.png
Netflix,2016,white,leadership,83.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2016-Netflix-EEO-1-Consolidated.png
Netflix,2017,asian,all_roles,15.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,black,all_roles,6.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,hispanic,all_roles,10.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,white,all_roles,65.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,asian,leadership,5.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,black,leadership,6.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,hispanic,leadership,8.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2017,white,leadership,80.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2017-Netflix-EEO-1-Consolidated.png
Netflix,2018,asian,all_roles,18.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,black,all_roles,8.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,hispanic,all_roles,10.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,white,all_roles,59.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,asian,leadership,8.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,black,leadership,8.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,hispanic,leadership,7.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2018,white,leadership,74.0%,https://s22.q4cdn.com/959853165/files/doc_downloads/eeo-1_reports/2018-Netflix-EEO-1-Consolidated.png
Netflix,2020,asian,all_roles,24.00%,https://jobs.netflix.com/inclusion
Netflix,2020,black,all_roles,9.10%,https://jobs.netflix.com/inclusion
Netflix,2020,hispanic,all_roles,8.2%,https://jobs.netflix.com/inclusion
Netflix,2020,white,all_roles,44.50%,https://jobs.netflix.com/inclusion
Netflix,2020,asian,leadership,15.5%,https://jobs.netflix.com/inclusion
Netflix,2020,black,leadership,12.2%,https://jobs.netflix.com/inclusion
Netflix,2020,hispanic,leadership,4.8%,https://jobs.netflix.com/inclusion
Netflix,2020,white,leadership,56.6%,https://jobs.netflix.com/inclusion
Netflix,2020,asian,technical,33.9%,https://jobs.netflix.com/inclusion
Netflix,2020,black,technical,5.4%,https://jobs.netflix.com/inclusion
Netflix,2020,hispanic,technical,5.4%,https://jobs.netflix.com/inclusion
Netflix,2020,white,technical,41.1%,https://jobs.netflix.com/inclusion
Pinterest,2015,asian,all_roles,43.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,black,all_roles,1.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,hispanic,all_roles,2.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,white,all_roles,49.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,asian,leadership,42.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,black,leadership,0.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,hispanic,leadership,0.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,white,leadership,47.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,asian,non_technical,22.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,black,non_technical,2.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,hispanic,non_technical,3.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,white,non_technical,67.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,asian,technical,63.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,black,technical,1.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,hispanic,technical,1.5%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2015,white,technical,33.0%,https://newsroom.pinterest.com/en/post/our-plan-for-a-more-diverse-pinterest
Pinterest,2016,asian,all_roles,41.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,black,all_roles,2.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,hispanic,all_roles,4.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,white,all_roles,49.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,asian,leadership,22.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,black,leadership,0.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,hispanic,leadership,4.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,white,leadership,70.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,asian,non_technical,23.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,black,non_technical,3.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,hispanic,non_technical,5.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,white,non_technical,63.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,asian,technical,59.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,black,technical,2.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,hispanic,technical,2.5%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2016,white,technical,34.0%,https://newsroom.pinterest.com/en/post/a-2016-update-on-diversity-at-pinterest
Pinterest,2017,asian,all_roles,41.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,black,all_roles,3.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,hispanic,all_roles,6.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,white,all_roles,48.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,asian,leadership,26.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,black,leadership,0.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,hispanic,leadership,7.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,white,leadership,68.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,asian,non_technical,24.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,black,non_technical,5.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,hispanic,non_technical,8.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,white,non_technical,60.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,asian,technical,60.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,black,technical,2.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,hispanic,technical,3.5%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2017,white,technical,34.0%,https://newsroom.pinterest.com/en/post/building-a-pinterest-for-everyone
Pinterest,2018,asian,all_roles,42.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,black,all_roles,4.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,hispanic,all_roles,5.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,white,all_roles,47.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,asian,leadership,32.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,black,leadership,2.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,hispanic,leadership,2.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,white,leadership,61.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,asian,non_technical,25.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,black,non_technical,5.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,hispanic,non_technical,7.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,white,non_technical,61.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,asian,technical,64.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,black,technical,2.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,hispanic,technical,4.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2018,white,technical,29.0%,https://newsroom.pinterest.com/en/post/building-a-more-diverse-pinterest
Pinterest,2019,asian,all_roles,44.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,black,all_roles,4.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,hispanic,all_roles,6.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,white,all_roles,45.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,asian,leadership,30.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,black,leadership,1.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,hispanic,leadership,2.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,white,leadership,64.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,asian,non_technical,25.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,black,non_technical,5.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,hispanic,non_technical,8.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,white,non_technical,61.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,asian,technical,65.5%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,black,technical,3.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,hispanic,technical,4.0%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Pinterest,2019,white,technical,26.5%,https://newsroom.pinterest.com/en/post/diversity-report-2020
Salesforce,2018,asian,all_roles,25.1%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,black,all_roles,2.8%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,hispanic,all_roles,4.2%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,white,all_roles,63.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,asian,leadership,16.8%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,black,leadership,0.8%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,hispanic,leadership,2.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,white,leadership,75.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,asian,non_technical,12.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,black,non_technical,3.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,hispanic,non_technical,4.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,white,non_technical,74.1%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,asian,technical,37.9%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,black,technical,2.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,hispanic,technical,3.6%,https://equalitydata.herokuapp.com/2020/
Salesforce,2018,white,technical,51.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,asian,all_roles,25.6%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,black,all_roles,2.9%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,hispanic,all_roles,4.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,white,all_roles,61.6%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,asian,leadership,17.2%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,black,leadership,1.5%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,hispanic,leadership,3.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,white,leadership,73.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,asian,non_technical,13.4%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,black,non_technical,3.4%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,hispanic,non_technical,4.9%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,white,non_technical,72.8%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,asian,technical,38.2%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,black,technical,2.5%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,hispanic,technical,3.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2019,white,technical,50.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,asian,all_roles,26.2%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,black,all_roles,3.4%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,hispanic,all_roles,4.5%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,white,all_roles,60.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,asian,leadership,17.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,black,leadership,2.3%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,hispanic,leadership,3.1%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,white,leadership,72.8%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,asian,non_technical,13.9%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,black,non_technical,4.1%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,hispanic,non_technical,5.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,white,non_technical,71.1%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,asian,technical,39.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,black,technical,2.7%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,hispanic,technical,4.0%,https://equalitydata.herokuapp.com/2020/
Salesforce,2020,white,technical,48.5%,https://equalitydata.herokuapp.com/2020/
Square,2016,asian,all_roles,24.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,black,all_roles,5.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,hispanic,all_roles,6.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,white,all_roles,60.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,asian,leadership,45.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,black,leadership,0.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,hispanic,leadership,0.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2016,white,leadership,50.0%,https://www.documentcloud.org/documents/4107501-Square-2016.html
Square,2017,asian,all_roles,25.1%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,black,all_roles,6.4%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,hispanic,all_roles,5.8%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,white,all_roles,57.3%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,asian,leadership,22.1%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,black,leadership,2.0%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,hispanic,leadership,2.0%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,white,leadership,70.9%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,asian,non_technical,18.8%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,black,non_technical,9.6%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,hispanic,non_technical,7.7%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,white,non_technical,57.8%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,asian,technical,34.4%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,black,technical,1.7%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,hispanic,technical,2.9%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2017,white,technical,56.6%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2017
Square,2019,asian,all_roles,23.4%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2019
Square,2019,black,all_roles,9.9%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2019
Square,2019,hispanic,all_roles,5.7%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2019
Square,2019,white,all_roles,55.6%,https://squareup.com/us/en/about/diversity/archive/workforce-data-2019
Square,2020,asian,all_roles,23.2%,https://squareup.com/us/en/about/diversity/workforce-data-2020
Square,2020,black,all_roles,11.2%,https://squareup.com/us/en/about/diversity/workforce-data-2020
Square,2020,hispanic,all_roles,5.9%,https://squareup.com/us/en/about/diversity/workforce-data-2020
Square,2020,white,all_roles,54.1%,https://squareup.com/us/en/about/diversity/workforce-data-2020
Twitter,2017,asian,all_roles,25.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,black,all_roles,3.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,hispanic,all_roles,3.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,white,all_roles,44.3%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,asian,leadership,15.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,black,leadership,3.5%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,hispanic,leadership,3.1%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,white,leadership,56.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,asian,technical,32.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,black,technical,2.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,hispanic,technical,2.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2017,white,technical,34.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,asian,all_roles,26.1%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,black,all_roles,4.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,hispanic,all_roles,4.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,white,all_roles,42.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,asian,leadership,16.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,black,leadership,4.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,hispanic,leadership,3.1%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,white,leadership,57.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,asian,technical,33.9%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,black,technical,3.1%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,hispanic,technical,3.3%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2018,white,technical,35.3%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,asian,all_roles,27.5%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,black,all_roles,5.8%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,hispanic,all_roles,4.90%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,white,all_roles,41.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,asian,leadership,16.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,black,leadership,5.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,hispanic,leadership,4.40%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,white,leadership,57.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,asian,technical,35.1%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,black,technical,4.2%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,hispanic,technical,3.8%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2019,white,technical,35.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,asian,all_roles,28.4%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,black,all_roles,6.9%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,hispanic,all_roles,5.5%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,white,all_roles,41.2%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,asian,leadership,18.3%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,black,leadership,7.0%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,hispanic,leadership,3.8%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,white,leadership,55.8%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,asian,technical,35.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,black,technical,5.8%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,hispanic,technical,4.7%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Twitter,2020,white,technical,34.6%,https://careers.twitter.com/en/diversity/annual-report-2020.html
Uber,2016,asian,all_roles,34.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,black,all_roles,5.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,hispanic,all_roles,5.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,white,all_roles,53.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,asian,leadership,23.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,black,leadership,1.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,hispanic,leadership,1.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2016,white,leadership,72.0%,https://inclusionclearinghouse.org/wp-content/uploads/2018/08/UBER_EEO-1_REPORT_CONSOLIDATED_2016.pdf
Uber,2017,asian,all_roles,30.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,black,all_roles,8.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,hispanic,all_roles,8.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,white,all_roles,49.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,asian,leadership,28.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,black,leadership,3.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,hispanic,leadership,1.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2017,white,leadership,66.0%,https://media.bizj.us/view/img/11409459/uber-eeo-1.pdf
Uber,2019,asian,all_roles,33.0%,https://www.uber.com/us/en/about/diversity/
Uber,2019,black,all_roles,9.3%,https://www.uber.com/us/en/about/diversity/
Uber,2019,hispanic,all_roles,8.3%,https://www.uber.com/us/en/about/diversity/
Uber,2019,white,all_roles,44.7%,https://www.uber.com/us/en/about/diversity/
Uber,2019,asian,leadership,32.1%,https://www.uber.com/us/en/about/diversity/
Uber,2019,black,leadership,3.3%,https://www.uber.com/us/en/about/diversity/
Uber,2019,hispanic,leadership,2.7%,https://www.uber.com/us/en/about/diversity/
Uber,2019,white,leadership,59.8%,https://www.uber.com/us/en/about/diversity/
Uber,2019,asian,technical,47.9%,https://www.uber.com/us/en/about/diversity/
Uber,2019,black,technical,3.6%,https://www.uber.com/us/en/about/diversity/
Uber,2019,hispanic,technical,4.4%,https://www.uber.com/us/en/about/diversity/
Uber,2019,white,technical,41.1%,https://www.uber.com/us/en/about/diversity/
Uber,2020,asian,all_roles,37.2%,https://www.uber.com/us/en/about/diversity/
Uber,2020,black,all_roles,7.5%,https://www.uber.com/us/en/about/diversity/
Uber,2020,hispanic,all_roles,8.4%,https://www.uber.com/us/en/about/diversity/
Uber,2020,white,all_roles,44.8%,https://www.uber.com/us/en/about/diversity/
Uber,2020,asian,leadership,29.9%,https://www.uber.com/us/en/about/diversity/
Uber,2020,black,leadership,4.1%,https://www.uber.com/us/en/about/diversity/
Uber,2020,hispanic,leadership,3.8%,https://www.uber.com/us/en/about/diversity/
